,carat,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,cut,color,clarity,priceperpoint,carat_discrete
244,0.76,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,2
245,0.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
246,0.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
247,1.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,7,7,2,3
248,0.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,2,2
249,0.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
250,0.55,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,3,2
251,0.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,7,2,2
252,0.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2
253,0.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,2
254,0.77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,4,2,2
255,1.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,7,7,2,3
256,0.64,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,3,2
257,0.76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6,2,2,2
258,0.83,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,2,2
259,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2
260,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2
261,0.87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,6,2,2
262,0.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
263,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
264,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
265,0.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
266,0.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2
267,0.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2
268,0.76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,2
269,0.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,2
270,0.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,2,2
271,0.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,2,2
272,0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,2,2
273,0.76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,5,2,2
274,0.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,2,2
275,0.79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,2
276,0.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,2,2
277,0.81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,3,2,2
278,0.81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,2,2
279,0.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,2,2
280,0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,2,2
281,0.72,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,6,1,2,2
282,0.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,2,2
283,0.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,2
284,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,7,2,3
285,0.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,2
286,0.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,2,2
287,0.81,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,2
288,0.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,2
289,0.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,2
290,0.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,2
291,0.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2
292,0.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,2
293,0.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,2,2
294,0.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,2,2
295,0.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,2,2
296,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,2,2,2
297,0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,2,2
298,1.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7,2,3
299,0.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,5,2,2
300,0.77,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,2,2
301,0.83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,7,2,2
302,0.82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,2,2
303,0.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,2
304,0.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,4,1,3,2
305,0.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,6,7,2,2
306,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,2
307,0.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,6,7,2,2
308,0.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,2
309,0.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,2
310,0.83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,2,2
311,0.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,2
312,0.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,2,2
313,0.61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,3,2
314,0.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,4,4,2,2
315,0.96,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,2,2
316,0.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,2
317,0.73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
318,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
319,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
320,0.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,2,2
321,0.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,2,2
322,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
323,1.04,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4,8,2,3
324,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,7,2,3
325,0.87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,7,2,2
326,0.53,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,3,2
327,0.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
328,0.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2
329,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,2
330,0.74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,2
331,0.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,2,2
332,0.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
333,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,2,2
334,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
335,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
336,0.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,2
337,0.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,2
338,0.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,2
339,0.78,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,2
340,0.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,2
341,0.91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,2,2
342,0.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,2,2
343,0.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,2,2
344,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,7,2,2
345,0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,2,2
346,0.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,2
347,0.72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
348,0.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,2,2
349,0.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,2
350,0.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,2
351,0.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,2
352,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,6,6,2,2
353,0.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
354,0.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
355,0.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,2,2
356,0.57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,3,2
357,0.73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
358,0.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,2,2
359,0.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5,2,2
360,0.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,5,2,2
361,0.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,2,2
362,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,2,2,2
363,0.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2,2
364,0.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
365,0.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
366,0.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,7,2,2
367,0.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,5,2,2
368,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
369,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,8,2,3
370,0.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,2,2
371,0.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2
372,0.73,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,2,2
373,0.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,2,2
374,0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,2,2
375,0.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,2
376,1.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,3,8,2,3
377,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
378,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,2
379,0.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,2,2
380,0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,2,2
381,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,2,2
382,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,2,2
383,0.83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,2,2
384,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,7,5,2,3
385,0.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,6,7,2,2
386,0.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,2
387,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,2
388,0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,2
389,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,2
390,0.32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
391,0.32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
392,0.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
393,0.32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
394,0.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,6,1,1
395,0.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
396,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,1,1
397,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,1,1
398,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,1,1
399,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,1,1
400,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,1,1
401,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,1,1
402,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,1,1
403,0.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,6,1,1
404,0.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,1,1
405,0.29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,1
406,0.29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,1
407,0.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,1,1
408,0.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
409,0.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
410,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
411,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
412,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,1,1
413,0.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,1,1
414,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,1,1
415,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,8,1,1
416,0.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,1,1
417,0.36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,5,1,1
418,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
419,0.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
420,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,2
421,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,2,2
422,0.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,2
423,0.99,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,7,6,2,2
424,0.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
425,0.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,3,2
426,0.91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,2,2
427,0.84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,2
428,0.91,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,6,5,2,2
429,0.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
430,0.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
431,0.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
432,0.55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,3,2
433,0.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,2,2
434,0.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,2
435,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
436,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
437,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
438,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
439,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,7,5,2,2
440,0.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,3,7,2,2
441,0.89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,2
442,0.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
443,0.96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7,2,2
444,1.02,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4,8,2,3
445,0.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,6,3,2,2
446,0.61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,2
447,0.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,2,2
448,0.78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,2
449,0.87,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,2,2
450,0.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
451,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
452,0.71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,2,2
453,0.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,2
454,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
455,0.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2
456,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
457,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
458,0.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
459,0.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
460,0.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,5,2,2
461,0.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,2
462,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
463,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
464,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
465,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,5,8,2,3
466,0.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,2,2
467,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,2,2
468,0.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,2
469,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,2
470,0.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,2
471,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,2
472,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,5,7,2,3
473,0.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,2
474,0.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,2,2
475,0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,2,2
476,0.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,7,2,2
477,0.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,2
478,0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,2
479,0.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
480,0.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,2
481,0.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
482,0.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,2
483,0.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
484,0.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,2
485,0.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,2
486,0.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,2
487,0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,2
488,0.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
489,0.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
490,0.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,2
